q0_deg,q1_deg,q2_deg,x_m,y_m,z_m
-5.000000000,38.000000000,20.000000000,0.111430460,-0.004730268,-0.005179586
-5.000000000,38.000000000,22.000000000,0.108256492,-0.004452581,-0.006253050
-5.000000000,38.000000000,24.000000000,0.105038411,-0.004171036,-0.007149371
-5.000000000,38.000000000,26.000000000,0.101785507,-0.003886444,-0.007866600
-5.000000000,38.000000000,28.000000000,0.098507318,-0.003599639,-0.008403116
-5.000000000,38.000000000,30.000000000,0.095213629,-0.003311479,-0.008757681
-5.000000000,38.000000000,32.000000000,0.091914449,-0.003022838,-0.008929494
-5.000000000,38.000000000,34.000000000,0.088620005,-0.002734611,-0.008918235
-5.000000000,38.000000000,36.000000000,0.085340714,-0.002447711,-0.008724122
-5.000000000,38.000000000,38.000000000,0.082087154,-0.002163061,-0.008347950
-5.000000000,38.000000000,40.000000000,0.078870037,-0.001881600,-0.007791140
-5.000000000,38.000000000,42.000000000,0.075700166,-0.001604272,-0.007055786
-5.000000000,38.000000000,44.000000000,0.072588388,-0.001332027,-0.006144693
-5.000000000,38.000000000,46.000000000,0.069545542,-0.001065812,-0.005061418
-5.000000000,38.000000000,48.000000000,0.066582401,-0.000806571,-0.003810310
-5.000000000,38.000000000,50.000000000,0.063709599,-0.000555233,-0.002396541
-5.000000000,38.000000000,52.000000000,0.060937557,-0.000312711,-0.000826132
-5.000000000,38.000000000,54.000000000,0.058276398,-0.000079890,0.000894023
-5.000000000,38.000000000,56.000000000,0.055735854,0.000142379,0.002756147
-5.000000000,38.000000000,58.000000000,0.053325161,0.000353287,0.004751571
-5.000000000,38.000000000,60.000000000,0.051052958,0.000552079,0.006870751
-5.000000000,38.000000000,62.000000000,0.048927164,0.000738062,0.009103281
-5.000000000,38.000000000,64.000000000,0.046954864,0.000910616,0.011437936
-5.000000000,38.000000000,66.000000000,0.045142182,0.001069205,0.013862724
-5.000000000,38.000000000,68.000000000,0.043494158,0.001213389,0.016364964
-5.000000000,38.000000000,70.000000000,0.042014626,0.001342831,0.018931375
-5.000000000,38.000000000,72.000000000,0.040706100,0.001457312,0.021548198
-5.000000000,38.000000000,74.000000000,0.039569662,0.001556738,0.024201334
-5.000000000,38.000000000,76.000000000,0.038604878,0.001641145,0.026876511
-5.000000000,38.000000000,78.000000000,0.037809720,0.001710713,0.029559462
-5.000000000,38.000000000,80.000000000,0.037180524,0.001765760,0.032236136
-5.000000000,38.000000000,82.000000000,0.036711973,0.001806753,0.034892914
-5.000000000,38.000000000,84.000000000,0.036397123,0.001834299,0.037516841
-5.000000000,38.000000000,86.000000000,0.036227463,0.001849142,0.040095865
-5.000000000,38.000000000,88.000000000,0.036193028,0.001852155,0.042619064
-5.000000000,38.000000000,90.000000000,0.036282554,0.001844322,0.045076866
-5.000000000,40.000000000,0.000000000,0.135919072,-0.006872744,0.011116414
-5.000000000,40.000000000,2.000000000,0.133554952,-0.006665910,0.008474805
-5.000000000,40.000000000,4.000000000,0.131070493,-0.006448548,0.005996968
-5.000000000,40.000000000,6.000000000,0.128473535,-0.006221343,0.003681698
-5.000000000,40.000000000,8.000000000,0.125771825,-0.005984975,0.001529215
-5.000000000,40.000000000,10.000000000,0.122973128,-0.005740120,-0.000459341
-5.000000000,40.000000000,12.000000000,0.120085303,-0.005487468,-0.002282242
-5.000000000,40.000000000,14.000000000,0.117116353,-0.005227719,-0.003937406
-5.000000000,40.000000000,16.000000000,0.114074472,-0.004961589,-0.005422573
-5.000000000,40.000000000,18.000000000,0.110968058,-0.004689813,-0.006735432
-5.000000000,40.000000000,20.000000000,0.107805740,-0.004413146,-0.007873727
-5.000000000,40.000000000,22.000000000,0.104596385,-0.004132364,-0.008835344
-5.000000000,40.000000000,24.000000000,0.101349102,-0.003848263,-0.009618380
-5.000000000,40.000000000,26.000000000,0.098073243,-0.003561663,-0.010221214
-5.000000000,40.000000000,28.000000000,0.094778399,-0.003273401,-0.010642559
-5.000000000,40.000000000,30.000000000,0.091474389,-0.002984338,-0.010881521
-5.000000000,40.000000000,32.000000000,0.088171246,-0.002695350,-0.010937650
-5.000000000,40.000000000,34.000000000,0.084879200,-0.002407333,-0.010810985
-5.000000000,40.000000000,36.000000000,0.081608655,-0.002121198,-0.010502107
-5.000000000,40.000000000,38.000000000,0.078370155,-0.001837866,-0.010012183
-5.000000000,40.000000000,40.000000000,0.075174357,-0.001558270,-0.009343008
-5.000000000,40.000000000,42.000000000,0.072031982,-0.001283347,-0.008497052
-5.000000000,40.000000000,44.000000000,0.068953775,-0.001014039,-0.007477499
-5.000000000,40.000000000,46.000000000,0.065950445,-0.000751282,-0.006288285
-5.000000000,40.000000000,48.000000000,0.063032606,-0.000496004,-0.004934132
-5.000000000,40.000000000,50.000000000,0.060210706,-0.000249120,-0.003420582
-5.000000000,40.000000000,52.000000000,0.057494951,-0.000011522,-0.001754017
-5.000000000,40.000000000,54.000000000,0.054895217,0.000215925,0.000058318
-5.000000000,40.000000000,56.000000000,0.052420960,0.000432395,0.002008310
-5.000000000,40.000000000,58.000000000,0.050081111,0.000637105,0.004086972
-5.000000000,40.000000000,60.000000000,0.047883968,0.000829330,0.006284462
-5.000000000,40.000000000,62.000000000,0.045837087,0.001008409,0.008590104
-5.000000000,40.000000000,64.000000000,0.043947157,0.001173756,0.010992433
-5.000000000,40.000000000,66.000000000,0.042219881,0.001324873,0.013479248
-5.000000000,40.000000000,68.000000000,0.040659855,0.001461358,0.016037698
-5.000000000,40.000000000,70.000000000,0.039270450,0.001582915,0.018654377
-5.000000000,40.000000000,72.000000000,0.038053699,0.001689367,0.021315447
-5.000000000,40.000000000,74.000000000,0.037010195,0.001780662,0.024006780
-5.000000000,40.000000000,76.000000000,0.036139006,0.001856881,0.026714126
-5.000000000,40.000000000,78.000000000,0.035437609,0.001918245,0.029423300
-5.000000000,40.000000000,80.000000000,0.034901855,0.001965118,0.032120386
-5.000000000,40.000000000,82.000000000,0.034525958,0.001998005,0.034791960
-5.000000000,40.000000000,84.000000000,0.034302525,0.002017552,0.037425319
-5.000000000,40.000000000,86.000000000,0.034222632,0.002024542,0.040008715
-5.000000000,40.000000000,88.000000000,0.034275942,0.002019878,0.042531584
-5.000000000,40.000000000,90.000000000,0.034450863,0.002004574,0.044984752
-5.000000000,42.000000000,0.000000000,0.132845992,-0.006603884,0.007554440
-5.000000000,42.000000000,2.000000000,0.130391472,-0.006389141,0.004997263
-5.000000000,42.000000000,4.000000000,0.127822380,-0.006164375,0.002607972
-5.000000000,42.000000000,6.000000000,0.125146510,-0.005930266,0.000385092
-5.000000000,42.000000000,8.000000000,0.122371612,-0.005687494,-0.001671432
-5.000000000,42.000000000,10.000000000,0.119505484,-0.005436741,-0.003560730
-5.000000000,42.000000000,12.000000000,0.116556041,-0.005178698,-0.005281351
-5.000000000,42.000000000,14.000000000,0.113531356,-0.004914072,-0.006831497
-5.000000000,42.000000000,16.000000000,0.110439693,-0.004643587,-0.008209193
-5.000000000,42.000000000,18.000000000,0.107289527,-0.004367983,-0.009412426
-5.000000000,42.000000000,20.000000000,0.104089561,-0.004088022,-0.010439243
-5.000000000,42.000000000,22.000000000,0.100848729,-0.003804486,-0.011287841
-5.000000000,42.000000000,24.000000000,0.097576201,-0.003518177,-0.011956639
-5.000000000,42.000000000,26.000000000,0.094281379,-0.003229917,-0.012444343
-5.000000000,42.000000000,28.000000000,0.090973893,-0.002940550,-0.012750004
-5.000000000,42.000000000,30.000000000,0.087663588,-0.002650936,-0.012873072
-5.000000000,42.000000000,32.000000000,0.084360505,-0.002361953,-0.012813448
-5.000000000,42.000000000,34.000000000,0.081074869,-0.002074498,-0.012571530
-5.000000000,42.000000000,36.000000000,0.077817055,-0.001789476,-0.012148264
-5.000000000,42.000000000,38.000000000,0.074597561,-0.001507807,-0.011545185
-5.000000000,42.000000000,40.000000000,0.071426974,-0.001230416,-0.010764460
-5.000000000,42.000000000,42.000000000,0.068315925,-0.000958235,-0.009808933
-5.000000000,42.000000000,44.000000000,0.065275040,-0.000692192,-0.008682163
-5.000000000,42.000000000,46.000000000,0.062314884,-0.000433212,-0.007388458
-5.000000000,42.000000000,48.000000000,0.059445902,-0.000182208,-0.005932910
-5.000000000,42.000000000,50.000000000,0.056678342,0.000059922,-0.004321423
-5.000000000,42.000000000,52.000000000,0.054022182,0.000292306,-0.002560733
-5.000000000,42.000000000,54.000000000,0.051487041,0.000514102,-0.000658425
-5.000000000,42.000000000,56.000000000,0.049082086,0.000724508,0.001377058
-5.000000000,42.000000000,58.000000000,0.046815930,0.000922771,0.003536426
-5.000000000,42.000000000,60.000000000,0.044696526,0.001108195,0.005809549
-5.000000000,42.000000000,62.000000000,0.042731051,0.001280152,0.008185495
-5.000000000,42.000000000,64.000000000,0.040925793,0.001438091,0.010652569
-5.000000000,42.000000000,66.000000000,0.039286028,0.001581552,0.013198381
-5.000000000,42.000000000,68.000000000,0.037815901,0.001710172,0.015809925
-5.000000000,42.000000000,70.000000000,0.036518316,0.001823696,0.018473685
-5.000000000,42.000000000,72.000000000,0.035394823,0.001921989,0.021175760
-5.000000000,42.000000000,74.000000000,0.034445523,0.002005042,0.023902010
-5.000000000,42.000000000,76.000000000,0.033668990,0.002072979,0.026638227
-5.000000000,42.000000000,78.000000000,0.033062210,0.002126066,0.029370322
-5.000000000,42.000000000,80.000000000,0.032620551,0.002164706,0.032084534
-5.000000000,42.000000000,82.000000000,0.032337764,0.002189447,0.034767649
-5.000000000,42.000000000,84.000000000,0.032206020,0.002200973,0.037407232
-5.000000000,42.000000000,86.000000000,0.032215993,0.002200100,0.039991854
-5.000000000,42.000000000,88.000000000,0.032356981,0.002187765,0.042511317
-5.000000000,42.000000000,90.000000000,0.032617085,0.002165009,0.044956864
-5.000000000,44.000000000,0.000000000,0.129650946,-0.006324354,0.004102296
-5.000000000,44.000000000,2.000000000,0.127109017,-0.006101964,0.001632665
-5.000000000,44.000000000,4.000000000,0.124458422,-0.005870067,-0.000665168
-5.000000000,44.000000000,6.000000000,0.121706900,-0.005629340,-0.002792951
-5.000000000,44.000000000,8.000000000,0.118862193,-0.005380460,-0.004751009
-5.000000000,44.000000000,10.000000000,0.115932127,-0.005124112,-0.006538748
-5.000000000,44.000000000,12.000000000,0.112924660,-0.004860993,-0.008154994
-5.000000000,44.000000000,14.000000000,0.109847924,-0.004591814,-0.009598232
-5.000000000,44.000000000,16.000000000,0.106710247,-0.004317302,-0.010866780
-5.000000000,44.000000000,18.000000000,0.103520168,-0.004038207,-0.011958920
-5.000000000,44.000000000,20.000000000,0.100286452,-0.003755293,-0.012873008
-5.000000000,44.000000000,22.000000000,0.097018091,-0.003469349,-0.013607554
-5.000000000,44.000000000,24.000000000,0.093724304,-0.003181180,-0.014161299
-5.000000000,44.000000000,26.000000000,0.090414534,-0.002891612,-0.014533279
-5.000000000,44.000000000,28.000000000,0.087098436,-0.002601491,-0.014722883
-5.000000000,44.000000000,30.000000000,0.083785868,-0.002311679,-0.014729906
-5.000000000,44.000000000,32.000000000,0.080486871,-0.002023054,-0.014554602
-5.000000000,44.000000000,34.000000000,0.077211647,-0.001736509,-0.014197727
-5.000000000,44.000000000,36.000000000,0.073970533,-0.001452949,-0.013660589
-5.000000000,44.000000000,38.000000000,0.070773967,-0.001173285,-0.012945088
-5.000000000,44.000000000,40.000000000,0.067632456,-0.000898439,-0.012053764
-5.000000000,44.000000000,42.000000000,0.064556522,-0.000629329,-0.010989831
-5.000000000,44.000000000,44.000000000,0.061556663,-0.000366876,-0.009757217
-5.000000000,44.000000000,46.000000000,0.058643289,-0.000111989,-0.008360597
-5.000000000,44.000000000,48.000000000,0.055826659,0.000134435,-0.006805428
-5.000000000,44.000000000,50.000000000,0.053116811,0.000371516,-0.005097966
-5.000000000,44.000000000,52.000000000,0.050523483,0.000598402,-0.003245296
-5.000000000,44.000000000,54.000000000,0.048056023,0.000814277,-0.001255335
-5.000000000,44.000000000,56.000000000,0.045723300,0.001018364,0.000863161
-5.000000000,44.000000000,58.000000000,0.043533598,0.001209938,0.003100603
-5.000000000,44.000000000,60.000000000,0.041494514,0.001388335,0.005446591
-5.000000000,44.000000000,62.000000000,0.039612841,0.001552960,0.007889945
-5.000000000,44.000000000,64.000000000,0.037894454,0.001703299,0.010418760
-5.000000000,44.000000000,66.000000000,0.036344197,0.001838929,0.013020466
-5.000000000,44.000000000,68.000000000,0.034965761,0.001959527,0.015681922
-5.000000000,44.000000000,70.000000000,0.033761576,0.002064879,0.018389517
-5.000000000,44.000000000,72.000000000,0.032732710,0.002154893,0.021129306
-5.000000000,44.000000000,74.000000000,0.031878771,0.002229603,0.023887152
-5.000000000,44.000000000,76.000000000,0.031197840,0.002289177,0.026648906
-5.000000000,44.000000000,78.000000000,0.030686415,0.002333921,0.029400594
-5.000000000,44.000000000,80.000000000,0.030339390,0.002364282,0.032128625
-5.000000000,44.000000000,82.000000000,0.030150058,0.002380846,0.034820012
-5.000000000,44.000000000,84.000000000,0.030110164,0.002384336,0.037462603
-5.000000000,44.000000000,86.000000000,0.030209990,0.002375603,0.040045300
-5.000000000,44.000000000,88.000000000,0.030438485,0.002355612,0.042558290
-5.000000000,44.000000000,90.000000000,0.030783454,0.002325431,0.044993234
-5.000000000,46.000000000,0.000000000,0.126337827,-0.006034493,0.000764186
-5.000000000,46.000000000,2.000000000,0.123711585,-0.005804727,-0.001614890
-5.000000000,46.000000000,4.000000000,0.120982717,-0.005565982,-0.003818465
-5.000000000,46.000000000,6.000000000,0.118158895,-0.005318929,-0.005848559
-5.000000000,46.000000000,8.000000000,0.115247846,-0.005064246,-0.007705766
-5.000000000,46.000000000,10.000000000,0.112257411,-0.004802616,-0.009389768
-5.000000000,46.000000000,12.000000000,0.109195585,-0.004534741,-0.010899669
-5.000000000,46.000000000,14.000000000,0.106070546,-0.004261336,-0.012234241
-5.000000000,46.000000000,16.000000000,0.102890677,-0.003983133,-0.013392094
-5.000000000,46.000000000,18.000000000,0.099664571,-0.003700886,-0.014371812
-5.000000000,46.000000000,20.000000000,0.096401045,-0.003415364,-0.015172057
-5.000000000,46.000000000,22.000000000,0.093109138,-0.003127360,-0.015791655
-5.000000000,46.000000000,24.000000000,0.089798106,-0.002837682,-0.016229672
-5.000000000,46.000000000,26.000000000,0.086477419,-0.002547159,-0.016485475
-5.000000000,46.000000000,28.000000000,0.083156749,-0.002256638,-0.016558791
-5.000000000,46.000000000,30.000000000,0.079845955,-0.001966982,-0.016449762
-5.000000000,46.000000000,32.000000000,0.076555063,-0.001679066,-0.016158992
-5.000000000,46.000000000,34.000000000,0.073294241,-0.001393781,-0.015687594
-5.000000000,46.000000000,36.000000000,0.070073776,-0.001112027,-0.015037237
-5.000000000,46.000000000,38.000000000,0.066904033,-0.000834710,-0.014210188
-5.000000000,46.000000000,40.000000000,0.063795423,-0.000562742,-0.013209351
-5.000000000,46.000000000,42.000000000,0.060758353,-0.000297033,-0.012038307
-5.000000000,46.000000000,44.000000000,0.057803176,-0.000038488,-0.010701350
-5.000000000,46.000000000,46.000000000,0.054940132,0.000211996,-0.009203518
-5.000000000,46.000000000,48.000000000,0.052179286,0.000453538,-0.007550621
-5.000000000,46.000000000,50.000000000,0.049530451,0.000685281,-0.005749267
-5.000000000,46.000000000,52.000000000,0.047003114,0.000906395,-0.003806873
-5.000000000,46.000000000,54.000000000,0.044606342,0.001116085,-0.001731682
-5.000000000,46.000000000,56.000000000,0.042348693,0.001313604,0.000467245
-5.000000000,46.000000000,58.000000000,0.040238114,0.001498256,0.002780036
-5.000000000,46.000000000,60.000000000,0.038281834,0.001669408,0.005196029
-5.000000000,46.000000000,62.000000000,0.036486254,0.001826501,0.007703815
-5.000000000,46.000000000,64.000000000,0.034856833,0.001969057,0.010291289
-5.000000000,46.000000000,66.000000000,0.033397973,0.002096690,0.012945721
-5.000000000,46.000000000,68.000000000,0.032112906,0.002209119,0.015653845
-5.000000000,46.000000000,70.000000000,0.031003590,0.002306172,0.018401977
-5.000000000,46.000000000,72.000000000,0.030070603,0.002387798,0.021176141
-5.000000000,46.000000000,74.000000000,0.029313066,0.002454073,0.023962223
-5.000000000,46.000000000,76.000000000,0.028728567,0.002505210,0.026746150
-5.000000000,46.000000000,78.000000000,0.028313121,0.002541557,0.029514078
-5.000000000,46.000000000,80.000000000,0.028061151,0.002563602,0.032252604
-5.000000000,46.000000000,82.000000000,0.027965505,0.002571970,0.034948985
-5.000000000,46.000000000,84.000000000,0.028017510,0.002567420,0.037591363
-5.000000000,46.000000000,86.000000000,0.028207066,0.002550836,0.040168990
-5.000000000,46.000000000,88.000000000,0.028522791,0.002523214,0.042672444
-5.000000000,46.000000000,90.000000000,0.028952205,0.002485645,0.045093820
-5.000000000,48.000000000,0.000000000,0.122910671,-0.005734656,-0.002455823
-5.000000000,48.000000000,2.000000000,0.120203316,-0.005497793,-0.004741445
-5.000000000,48.000000000,4.000000000,0.117399499,-0.005252491,-0.006848078
-5.000000000,48.000000000,6.000000000,0.114506818,-0.004999414,-0.008778008
-5.000000000,48.000000000,8.000000000,0.111532973,-0.004739236,-0.010532102
-5.000000000,48.000000000,10.000000000,0.108485813,-0.004472644,-0.012110314
-5.000000000,48.000000000,12.000000000,0.105373358,-0.004200340,-0.013512032
-5.000000000,48.000000000,14.000000000,0.102203824,-0.003923042,-0.014736312
-5.000000000,48.000000000,16.000000000,0.098985637,-0.003641487,-0.015782060
-5.000000000,48.000000000,18.000000000,0.095727435,-0.003356431,-0.016648162
-5.000000000,48.000000000,20.000000000,0.092438076,-0.003068649,-0.017333588
-5.000000000,48.000000000,22.000000000,0.089126632,-0.002778935,-0.017837485
-5.000000000,48.000000000,24.000000000,0.085802388,-0.002488102,-0.018159240
-5.000000000,48.000000000,26.000000000,0.082474831,-0.002196978,-0.018298554
-5.000000000,48.000000000,28.000000000,0.079153635,-0.001906411,-0.018255493
-5.000000000,48.000000000,30.000000000,0.075848649,-0.001617263,-0.018030544
-5.000000000,48.000000000,32.000000000,0.072569870,-0.001330407,-0.017624661
-5.000000000,48.000000000,34.000000000,0.069327424,-0.001046729,-0.017039315
-5.000000000,48.000000000,36.000000000,0.066131531,-0.000767125,-0.016276532
-5.000000000,48.000000000,38.000000000,0.062992473,-0.000492493,-0.015338942
-5.000000000,48.000000000,40.000000000,0.059920553,-0.000223735,-0.014229812
-5.000000000,48.000000000,42.000000000,0.056926046,0.000038251,-0.012953084
-5.000000000,48.000000000,44.000000000,0.054019150,0.000292571,-0.011513413
-5.000000000,48.000000000,46.000000000,0.051209925,0.000538346,-0.009916193
-5.000000000,48.000000000,48.000000000,0.048508227,0.000774714,-0.008167583
-5.000000000,48.000000000,50.000000000,0.045923633,0.001000837,-0.006274530
-5.000000000,48.000000000,52.000000000,0.043465366,0.001215908,-0.004244780
-5.000000000,48.000000000,54.000000000,0.041142201,0.001419158,-0.002086887
-5.000000000,48.000000000,56.000000000,0.038962377,0.001609868,0.000189792
-5.000000000,48.000000000,58.000000000,0.036933492,0.001787373,0.002575113
-5.000000000,48.000000000,60.000000000,0.035062400,0.001951072,0.005058169
-5.000000000,48.000000000,62.000000000,0.033355101,0.002100441,0.007627332
-5.000000000,48.000000000,64.000000000,0.031816630,0.002235040,0.010270313
-5.000000000,48.000000000,66.000000000,0.030450945,0.002354522,0.012974235
-5.000000000,48.000000000,68.000000000,0.029260814,0.002458645,0.015725730
-5.000000000,48.000000000,70.000000000,0.028247716,0.002547279,0.018511050
-5.000000000,48.000000000,72.000000000,0.027411747,0.002620417,0.021316208
-5.000000000,48.000000000,74.000000000,0.026751534,0.002678178,0.024127132
-5.000000000,48.000000000,76.000000000,0.026264178,0.002720817,0.026929840
-5.000000000,48.000000000,78.000000000,0.025945217,0.002748722,0.029710636
-5.000000000,48.000000000,80.000000000,0.025788611,0.002762423,0.032456321
-5.000000000,48.000000000,82.000000000,0.025786767,0.002762585,0.035154410
-5.000000000,48.000000000,84.000000000,0.025930607,0.002750000,0.037793357
-5.000000000,48.000000000,86.000000000,0.026209664,0.002725586,0.040362773
-5.000000000,48.000000000,88.000000000,0.026612233,0.002690366,0.042853641
-5.000000000,48.000000000,90.000000000,0.027125568,0.002645455,0.045258499
-5.000000000,50.000000000,0.000000000,0.119373653,-0.005425207,-0.005553808
-5.000000000,50.000000000,2.000000000,0.116588485,-0.005181536,-0.007743191
-5.000000000,50.000000000,4.000000000,0.113713135,-0.004929976,-0.009750315
-5.000000000,50.000000000,6.000000000,0.110755118,-0.004671183,-0.011577731
-5.000000000,50.000000000,8.000000000,0.107722101,-0.004405828,-0.013226574
-5.000000000,50.000000000,10.000000000,0.104621928,-0.004134598,-0.014697074
-5.000000000,50.000000000,12.000000000,0.101462636,-0.003858196,-0.015988900
-5.000000000,50.000000000,14.000000000,0.098252469,-0.003577343,-0.017101396
-5.000000000,50.000000000,16.000000000,0.094999885,-0.003292779,-0.018033765
-5.000000000,50.000000000,18.000000000,0.091713556,-0.003005262,-0.018785195
-5.000000000,50.000000000,20.000000000,0.088402370,-0.002715571,-0.019354969
-5.000000000,50.000000000,22.000000000,0.085075425,-0.002424501,-0.019742549
-5.000000000,50.000000000,24.000000000,0.081742020,-0.002132866,-0.019947651
-5.000000000,50.000000000,26.000000000,0.078411647,-0.001841496,-0.019970306
-5.000000000,50.000000000,28.000000000,0.075093971,-0.001551237,-0.019810921
-5.000000000,50.000000000,30.000000000,0.071798819,-0.001262948,-0.019470326
-5.000000000,50.000000000,32.000000000,0.068536148,-0.000977502,-0.018949826
-5.000000000,50.000000000,34.000000000,0.065316028,-0.000695778,-0.018251244
-5.000000000,50.000000000,36.000000000,0.062148601,-0.000418664,-0.017376965
-5.000000000,50.000000000,38.000000000,0.059044053,-0.000147051,-0.016329976
-5.000000000,50.000000000,40.000000000,0.056012564,0.000118170,-0.015113903
-5.000000000,50.000000000,42.000000000,0.053064269,0.000376112,-0.013733047
-5.000000000,50.000000000,44.000000000,0.050209197,0.000625899,-0.012192417
-5.000000000,50.000000000,46.000000000,0.047457213,0.000866666,-0.010497754
-5.000000000,50.000000000,48.000000000,0.044817954,0.001097571,-0.008655562
-5.000000000,50.000000000,50.000000000,0.042300750,0.001317798,-0.006673116
-5.000000000,50.000000000,52.000000000,0.039914548,0.001526564,-0.004558483
-5.000000000,50.000000000,54.000000000,0.037667822,0.001723127,-0.002320517
-5.000000000,50.000000000,56.000000000,0.035568478,0.001906796,0.000031141
-5.000000000,50.000000000,58.000000000,0.033623758,0.002076937,0.002486086
-5.000000000,50.000000000,60.000000000,0.031840134,0.002232984,0.005033179
-5.000000000,50.000000000,62.000000000,0.030223196,0.002374447,0.007660588
-5.000000000,50.000000000,64.000000000,0.028777551,0.002500925,0.010355856
-5.000000000,50.000000000,66.000000000,0.027506703,0.002612110,0.013105975
-5.000000000,50.000000000,68.000000000,0.026412958,0.002707800,0.015897487
-5.000000000,50.000000000,70.000000000,0.025497314,0.002787908,0.018716602
-5.000000000,50.000000000,72.000000000,0.024759380,0.002852469,0.021549338
-5.000000000,50.000000000,74.000000000,0.024197295,0.002901645,0.024381679
-5.000000000,50.000000000,76.000000000,0.023807678,0.002935732,0.027199752
-5.000000000,50.000000000,78.000000000,0.023585590,0.002955163,0.029990029
-5.000000000,50.000000000,80.000000000,0.023524537,0.002960504,0.032739528
-5.000000000,50.000000000,82.000000000,0.023616499,0.002952458,0.035436038
-5.000000000,50.000000000,84.000000000,0.023851998,0.002931855,0.038068337
-5.000000000,50.000000000,86.000000000,0.024220215,0.002899640,0.040626413
-5.000000000,50.000000000,88.000000000,0.024709138,0.002856865,0.043101660
-5.000000000,50.000000000,90.000000000,0.025305769,0.002804666,0.045487069
-5.000000000,52.000000000,0.000000000,0.115731084,-0.005106523,-0.008525993
-5.000000000,52.000000000,2.000000000,0.112871494,-0.004856342,-0.010616471
-5.000000000,52.000000000,4.000000000,0.109928115,-0.004598829,-0.012521640
-5.000000000,52.000000000,6.000000000,0.106908367,-0.004334636,-0.014244315
-5.000000000,52.000000000,8.000000000,0.103819873,-0.004064428,-0.015785899
-5.000000000,52.000000000,10.000000000,0.100670463,-0.003788890,-0.017146896
-5.000000000,52.000000000,12.000000000,0.097468183,-0.003508727,-0.018327255
-5.000000000,52.000000000,14.000000000,0.094221294,-0.003224661,-0.019326613
-5.000000000,52.000000000,16.000000000,0.090938276,-0.002937434,-0.020144467
-5.000000000,52.000000000,18.000000000,0.087627825,-0.002647807,-0.020780310
-5.000000000,52.000000000,20.000000000,0.084298847,-0.002356559,-0.021233737
-5.000000000,52.000000000,22.000000000,0.080960454,-0.002064487,-0.021504528
-5.000000000,52.000000000,24.000000000,0.077621949,-0.001772406,-0.021592726
-5.000000000,52.000000000,26.000000000,0.074292816,-0.001481145,-0.021498696
-5.000000000,52.000000000,28.000000000,0.070982703,-0.001191547,-0.021223180
-5.000000000,52.000000000,30.000000000,0.067701399,-0.000904471,-0.020767354
-5.000000000,52.000000000,32.000000000,0.064458813,-0.000620781,-0.020132871
-5.000000000,52.000000000,34.000000000,0.061264941,-0.000341353,-0.019321904
-5.000000000,52.000000000,36.000000000,0.058129840,-0.000067068,-0.018337194
-5.000000000,52.000000000,38.000000000,0.055063583,0.000201195,-0.017182082
-5.000000000,52.000000000,40.000000000,0.052076220,0.000462556,-0.015860548
-5.000000000,52.000000000,42.000000000,0.049177729,0.000716141,-0.014377247
-5.000000000,52.000000000,44.000000000,0.046377958,0.000961089,-0.012737533
-5.000000000,52.000000000,46.000000000,0.043686569,0.001196555,-0.010947494
-5.000000000,52.000000000,48.000000000,0.041112964,0.001421716,-0.009013962
-5.000000000,52.000000000,50.000000000,0.038666217,0.001635779,-0.006944539
-5.000000000,52.000000000,52.000000000,0.036354987,0.001837985,-0.004747599
-5.000000000,52.000000000,54.000000000,0.034187436,0.002027621,-0.002432288
-5.000000000,52.000000000,56.000000000,0.032171130,0.002204025,-0.000008517
-5.000000000,52.000000000,58.000000000,0.030312946,0.002366595,0.002513062
-5.000000000,52.000000000,60.000000000,0.028618962,0.002514800,0.005121089
-5.000000000,52.000000000,62.000000000,0.027094356,0.002648185,0.007803543
-5.000000000,52.000000000,64.000000000,0.025743296,0.002766388,0.010547814
-5.000000000,52.000000000,66.000000000,0.024568836,0.002869140,0.013340779
-5.000000000,52.000000000,68.000000000,0.023572808,0.002956281,0.016168908
-5.000000000,52.000000000,70.000000000,0.022755733,0.003027766,0.019018383
-5.000000000,52.000000000,72.000000000,0.022116733,0.003083671,0.021875246
-5.000000000,52.000000000,74.000000000,0.021653462,0.003124202,0.024725552
-5.000000000,52.000000000,76.000000000,0.021362057,0.003149697,0.027555558
-5.000000000,52.000000000,78.000000000,0.021237114,0.003160628,0.030351915
-5.000000000,52.000000000,80.000000000,0.021271689,0.003157603,0.033101878
-5.000000000,52.000000000,82.000000000,0.021457343,0.003141360,0.035793524
-5.000000000,52.000000000,84.000000000,0.021784216,0.003112762,0.038415970
-5.000000000,52.000000000,86.000000000,0.022241144,0.003072786,0.040959587
-5.000000000,52.000000000,88.000000000,0.022815826,0.003022508,0.043416199
-5.000000000,52.000000000,90.000000000,0.023495026,0.002963086,0.045779253
-5.000000000,54.000000000,0.000000000,0.111987400,-0.004778994,-0.011368759
-5.000000000,54.000000000,2.000000000,0.109056873,-0.004522606,-0.013357784
-5.000000000,54.000000000,4.000000000,0.106049051,-0.004259455,-0.015158678
-5.000000000,54.000000000,6.000000000,0.102971251,-0.003990183,-0.016774513
-5.000000000,54.000000000,8.000000000,0.099831042,-0.003715450,-0.018206959
-5.000000000,54.000000000,10.000000000,0.096636234,-0.003435941,-0.019456794
-5.000000000,54.000000000,12.000000000,0.093394867,-0.003152358,-0.020524249
-5.000000000,54.000000000,14.000000000,0.090115212,-0.002865425,-0.021409251
